University of California - Berkeley,1,Military Physical Fitness and Nutrition,MIL AFF,MIL AFF,,,,http://www.koofers.com/university-of-california-berkeley/ma/1-p-military-physical-fitness-and-nutrit/,,,,,,
University of California - Berkeley,C70U,Introduction to General Astronomy,L & S,L & S,,,,http://www.koofers.com/university-of-california-berkeley/lets/c70u-p-introduction-to-general-astronomy/,,,,,,
University of California - Berkeley,7,Introduction to Computer Programming for Scientists...,ENGIN,ENGIN,,,,http://www.koofers.com/university-of-california-berkeley/engi/7-s-introduction-to-computer-programming/,,,,,,
University of California - Berkeley,1A,Foundations of the U.S. Air Force,AEROSPC,AEROSPC,,,,http://www.koofers.com/university-of-california-berkeley/aero/1a-p-foundations-of-the-us-air-force/,,,,,,
University of California - Berkeley,102A,Introduction to Measurement Systems for Mechatronic...,MEC ENG,MEC ENG,,,,http://www.koofers.com/university-of-california-berkeley/me/102a-introduction-to-measurement-systems/,,,,,,
University of California - Berkeley,7A,The United States from Settlement to Civil War,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/7a-p-the-united-states-from-settlement-t/,,,,,,
University of California - Berkeley,137,Human Endocrinology,INTEGBI,INTEGBI,,,,http://www.koofers.com/university-of-california-berkeley/inte/137-p-general-endocrinology/,,,,,,
University of California - Berkeley,130A,American Literature: Before 1800,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/130a-am-lit-before-1800/,,,,,,
University of California - Berkeley,1,Elementary Russian,SLAVIC,SLAVIC,,,,http://www.koofers.com/university-of-california-berkeley/slav/1-p-elementary-russian/,,,,,,
University of California - Berkeley,39C,Freshman/Sophomore Seminar,ARCH,ARCH,,,,http://www.koofers.com/university-of-california-berkeley/arch/39c-freshman-sophomore-seminar/,,,,,,
University of California - Berkeley,110L,General Biochemistry and Molecular Biology Laborato...,MCELLBI,MCELLBI,,,,http://www.koofers.com/university-of-california-berkeley/mbio/110l-p-general-biochemistry-and-molecula/,,,,,,
University of California - Berkeley,C175B,Jewish Civilization: Modern Period,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/c175b-jewish-civ-modern/,,,,,,
University of California - Berkeley,100A,Scandinavian Languages and Linguistics,SCANDIN,SCANDIN,,,,http://www.koofers.com/university-of-california-berkeley/scan/100a-p-scandinavian-languages-and-lingui/,,,,,,
University of California - Berkeley,1A,Introductory Hungarian,EEUROSTD,EEUROSTD,,,,http://www.koofers.com/university-of-california-berkeley/ees/1a-p-introductory-hungarian/,,,,,,
University of California - Berkeley,115,Global Poverty: Hopes and Challenges in the New Mil...,IAS,IAS,,,,http://www.koofers.com/university-of-california-berkeley/inar/115-p-global-poverty-hopes-and-challeng/,,,,,,
University of California - Berkeley,1,Elementary French,FRENCH,FRENCH,,,,http://www.koofers.com/university-of-california-berkeley/fren/1-p-elementary-french/,,,,,,
